,SB,DT,DB,ASP,TC,LT,VB,PC,GB
CG2911,0.5104318292091218,0.11896080218778486,0.2182023742227247,0.5641025641025641,0.25925925925925924,0.3115264797507788,0.16359918200409,0.31081926203877425,0.20833333333333334
RpL13A,14.46821931101407,8.230173199635368,20.542114188807236,14.835164835164836,11.731182795698924,10.386292834890966,19.789366053169733,21.195121951219512,12.666666666666666
snoRNA:Me28S-U2134b,0.00048520135856380397,0.0009115770282588879,0.0005652911249293386,0.0,0.0,0.0,0.002044989775051125,0.0,0.0
CG31551,0.001455604075691412,0.0009115770282588879,0.0016958733747880158,0.003663003663003663,0.0,0.003115264797507788,0.00408997955010225,0.0025015634771732333,0.0
CG31549,0.2979136341581756,0.09708295350957157,0.41944601469756926,0.42124542124542125,0.1983273596176822,0.1588785046728972,0.3047034764826176,0.47529706066291433,0.05555555555555555
CG12171,0.4502668607472101,0.20100273473108476,0.6619559072922555,0.43956043956043955,0.3046594982078853,0.3613707165109034,0.7975460122699386,0.5747342088805504,0.20833333333333334
CG31546,0.00048520135856380397,0.00045578851412944393,0.0005652911249293386,0.0,0.0011947431302270011,0.0,0.002044989775051125,0.0006253908692933083,0.0
CG31548,0.18340611353711792,0.13126709206927986,0.2798191068400226,0.14652014652014653,0.15531660692951016,0.11838006230529595,0.3231083844580777,0.23076923076923078,0.1388888888888889
CG12170,0.050460941290635615,0.029626253418413857,0.06783493499152063,0.05128205128205128,0.04778972520908005,0.03426791277258567,0.065439672801636,0.07629768605378362,0.0
MTA1-like,0.11402231926249394,0.097538742023701,0.14980214810627474,0.12454212454212454,0.1111111111111111,0.16199376947040497,0.16973415132924335,0.16072545340838024,0.1111111111111111
Sec23,1.0655021834061136,0.5437556973564266,1.390616167326173,1.1538461538461537,0.8864994026284349,1.0062305295950156,1.3394683026584866,1.7054409005628517,0.3194444444444444
elm,0.4260067928190199,0.1577028258887876,0.5415488976823064,0.5677655677655677,0.2735961768219833,0.21495327102803738,0.4376278118609407,0.649155722326454,0.16666666666666666
MED27,0.17321688500727803,0.10255241567912489,0.22668174109666478,0.2673992673992674,0.17443249701314217,0.1557632398753894,0.19427402862985685,0.29768605378361473,0.2361111111111111
CG2182,0.4517224648229015,0.2725615314494075,0.5912945166760882,0.47985347985347987,0.3811230585424134,0.38317757009345793,0.5296523517382413,0.5991244527829893,0.375
asRNA:CR44093,0.010674429888403688,0.007748404740200547,0.01639344262295082,0.007326007326007326,0.007168458781362007,0.0,0.0081799591002045,0.009380863039399626,0.0
Wdr33,0.11547792333818535,0.0870556061987238,0.1492368569813454,0.12454212454212454,0.1087216248506571,0.0529595015576324,0.12474437627811862,0.2026266416510319,0.08333333333333333
asRNA:CR46134,0.00048520135856380397,0.00045578851412944393,0.0005652911249293386,0.003663003663003663,0.0011947431302270011,0.0,0.0,0.001876172607879925,0.0
Xe7,0.28626880155264434,0.18641750227894258,0.3499152063312606,0.40293040293040294,0.24372759856630824,0.22741433021806853,0.3312883435582822,0.38461538461538464,0.2361111111111111
Atg17,0.21251819505094613,0.1554238833181404,0.2532504239683437,0.2783882783882784,0.1827956989247312,0.4735202492211838,0.18609406952965235,0.2795497185741088,0.5694444444444444
Rab23,0.03202328966521106,0.03555150410209663,0.14697569248162803,0.11355311355311355,0.08482676224611709,0.037383177570093455,0.09406952965235174,0.10193871169480925,0.027777777777777776
plx,0.0019408054342552159,0.005925250683682771,0.0016958733747880158,0.007326007326007326,0.0011947431302270011,0.003115264797507788,0.002044989775051125,0.0,0.0
CG1239,0.03541969917515769,0.019143117593436645,0.05144149236856981,0.04395604395604396,0.035842293906810034,0.04984423676012461,0.053169734151329244,0.05315822388993121,0.013888888888888888
CG2100,0.08685104318292092,0.04512306289881495,0.10344827586206896,0.08424908424908426,0.04420549581839905,0.04672897196261682,0.10224948875255624,0.06191369606003752,0.027777777777777776
CG1236,0.2678311499272198,0.17092069279854147,0.41661955907292253,0.5018315018315018,0.22102747909199522,0.26479750778816197,0.4294478527607362,0.450281425891182,0.2638888888888889
Sym,0.03153808830664726,0.03099361896080219,0.04918032786885246,0.014652014652014652,0.014336917562724014,0.018691588785046728,0.07157464212678936,0.04815509693558474,0.0
Madm,0.09558466763706938,0.06927985414767548,0.14471452798191067,0.11355311355311355,0.08004778972520908,0.08099688473520249,0.15132924335378323,0.18511569731081925,0.08333333333333333
CG2091,0.18000970402717129,0.09890610756608934,0.2922555115884681,0.30036630036630035,0.1111111111111111,0.11526479750778816,0.2658486707566462,0.2883051907442151,0.041666666666666664
Sec8,0.1576904415332363,0.08477666362807658,0.2108535895986433,0.19047619047619047,0.0991636798088411,0.16822429906542055,0.1901840490797546,0.2789243277048155,0.08333333333333333
CG2082,0.0009704027171276079,0.0013673655423883319,0.0011305822498586771,0.003663003663003663,0.0023894862604540022,0.003115264797507788,0.0,0.0012507817385866166,0.0
jagn,0.5143134400776322,0.23199635369188695,0.8174109666478236,0.5457875457875457,0.4755077658303465,0.3862928348909657,0.7995910020449898,1.3252032520325203,0.18055555555555555
kat-60L1,0.0,0.0,0.0,0.0,0.0,0.028037383177570093,0.002044989775051125,0.0,0.0
Hat1,0.09509946627850557,0.06791248860528715,0.1040135669869983,0.08058608058608059,0.07407407407407407,0.10903426791277258,0.11247443762781185,0.08692933083176986,0.16666666666666666
Rpn5,1.7166424065987385,0.97538742023701,2.5330695308083664,2.0549450549450547,1.3058542413381122,2.034267912772586,2.216768916155419,3.0619136960600377,1.7916666666666667
CG1218,0.08636584182435711,0.06700091157702825,0.10344827586206896,0.08424908424908426,0.06571087216248507,0.11214953271028037,0.10224948875255624,0.0969355847404628,0.09722222222222222
CG2046,0.4531780688985929,0.1918869644484959,0.5110231769361221,0.73992673992674,0.33572281959378736,0.4205607476635514,0.35787321063394684,0.525328330206379,0.1527777777777778
CG10979,0.07035419699175158,0.047857793983591614,0.08196721311475409,0.07326007326007326,0.06571087216248507,0.040498442367601244,0.06339468302658487,0.07942464040025016,0.027777777777777776
CG11000,0.009218825812712276,0.010938924339106655,0.009609949123798756,0.003663003663003663,0.0047789725209080045,0.012461059190031152,0.006134969325153374,0.016885553470919325,0.09722222222222222
CG42675,0.195536147501213,0.12989972652689152,0.42114188807235725,0.02564102564102564,0.13739545997610514,0.4423676012461059,0.1411042944785276,0.7223264540337712,3.2222222222222223
Hpr1,0.042212518195050945,0.0300820419325433,0.05313736574335783,0.04395604395604396,0.021505376344086023,0.028037383177570093,0.05112474437627812,0.05315822388993121,0.05555555555555555
CG46303,0.0,0.0,0.0005652911249293386,0.0,0.0,0.0,0.002044989775051125,0.0012507817385866166,0.0
CG2023,0.16205725376031052,0.07839562443026436,0.19728660260033917,0.28205128205128205,0.13739545997610514,0.13707165109034267,0.1574642126789366,0.257661038148843,0.05555555555555555
dgrn,0.016496846191169336,0.01731996353691887,0.025438100621820236,0.007326007326007326,0.0035842293906810036,0.01557632398753894,0.034764826175869123,0.017510944340212633,0.013888888888888888
CG1208,0.0,0.00045578851412944393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG1213,0.0009704027171276079,0.0,0.0,0.0,0.0,0.003115264797507788,0.002044989775051125,0.0006253908692933083,0.0
disp,0.057738961669092675,0.059708295350957154,0.09553420011305823,0.04395604395604396,0.04898446833930705,0.059190031152647975,0.0736196319018405,0.08442776735459662,0.08333333333333333
ECSIT,0.11256671518680253,0.04968094804010939,0.14867156585641605,0.11721611721611722,0.06451612903225806,0.059190031152647975,0.1554192229038855,0.14759224515322075,0.027777777777777776
CG2017,0.07714701601164484,0.03828623518687329,0.06840022611644997,0.10622710622710622,0.037037037037037035,0.09345794392523364,0.06134969325153374,0.08380237648530331,0.1111111111111111
side-III,0.0,0.0,0.0005652911249293386,0.0,0.0,0.0,0.0,0.0,0.0
Rm62,1.2901504124211547,1.3773928896991796,1.7501413227812324,1.3772893772893773,1.1672640382317803,1.517133956386293,1.8282208588957056,1.908692933083177,1.5555555555555556
CG10280,0.0,0.0,0.046353872244205764,0.003663003663003663,0.0035842293906810036,0.0,0.0736196319018405,0.008755472170106316,0.0
CG15580,0.0,0.0,0.0005652911249293386,0.0,0.0,0.0,0.0,0.0,0.0
Or83c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gasp,4.108685104318292,1.5022789425706473,35.3448275862069,3.1062271062271063,2.4074074074074074,11.109034267912772,22.36605316973415,88.31019387116947,4.347222222222222
lncRNA:CR44929,0.0,0.0,0.0011305822498586771,0.0,0.0,0.0,0.0,0.0050031269543464665,0.0
Obp83cd,0.0009704027171276079,0.0,0.002826455624646693,0.0,0.0,0.006230529595015576,0.006134969325153374,0.0050031269543464665,0.0
Obp83ef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Obp83g,0.010674429888403688,0.10209662716499544,0.08196721311475409,0.003663003663003663,0.011947431302270013,0.09345794392523364,0.18813905930470348,0.024390243902439025,0.013888888888888888
Vha14-2,0.0,0.00045578851412944393,0.0011305822498586771,0.0,0.0,0.0,0.002044989775051125,0.0006253908692933083,0.0
CG31559,0.1824357108199903,0.04056517775752051,0.02148106274731487,0.39194139194139194,0.11230585424133811,0.01557632398753894,0.012269938650306749,0.008130081300813009,0.013888888888888888
CG1077,0.0,0.0022789425706472195,0.006218202374222725,0.003663003663003663,0.0023894862604540022,0.0,0.012269938650306749,0.0006253908692933083,0.0
Osi24,0.03153808830664726,0.02871467639015497,0.007348784624081402,0.040293040293040296,0.05137395459976105,0.009345794392523364,0.014314928425357873,0.09193245778611632,0.041666666666666664
Osi2,0.001455604075691412,0.0009115770282588879,0.002826455624646693,0.007326007326007326,0.0047789725209080045,0.006230529595015576,0.012269938650306749,0.0012507817385866166,0.0
Osi4,0.0,0.0,0.0005652911249293386,0.0,0.0,0.0,0.0,0.0,0.0
Osi5,0.0,0.0,0.0005652911249293386,0.0,0.0,0.0,0.0,0.0,0.0
Osi6,0.00048520135856380397,0.0018231540565177757,0.0011305822498586771,0.0,0.0011947431302270011,0.12149532710280374,0.016359918200409,0.0012507817385866166,0.0
Osi7,0.020378457059679767,0.018231540565177756,0.007348784624081402,0.7728937728937729,0.6654719235364397,0.006230529595015576,0.016359918200409,0.0068792995622263915,0.0
Osi9,0.006307617661329452,0.005925250683682771,0.11023176936122103,0.03296703296703297,0.0047789725209080045,0.003115264797507788,0.09815950920245399,0.13008130081300814,0.0
Osi10,0.00048520135856380397,0.0009115770282588879,0.0011305822498586771,0.03296703296703297,0.0,0.0,0.002044989775051125,0.0,0.0
Osi12,0.023289665211062592,0.0027347310847766638,0.0033917467495760316,0.6007326007326007,0.2054958183990442,0.003115264797507788,0.0,0.001876172607879925,0.0
CG15597,0.001455604075691412,0.0,0.0005652911249293386,0.02197802197802198,0.008363201911589008,0.0,0.002044989775051125,0.0,0.013888888888888888
Osi13,0.0,0.0,0.0016958733747880158,0.0,0.0,0.0,0.0,0.005628517823639775,0.0
Osi14,0.001455604075691412,0.0031905195989061076,0.0022611644997173543,0.040293040293040296,0.007168458781362007,0.0,0.002044989775051125,0.0012507817385866166,0.0
Osi15,0.3333333333333333,0.18824065633546036,0.5138496325607688,0.43223443223443225,0.17323775388291518,1.6697819314641744,1.030674846625767,26.131332082551594,2.3055555555555554
Osi16,0.0,0.0,0.0005652911249293386,0.0,0.0,0.0,0.0,0.0068792995622263915,0.0
CG46026,0.00048520135856380397,0.0,0.0011305822498586771,0.0,0.0,0.0,0.0,0.011882426516572859,0.0
CG31560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001876172607879925,0.0
Osi17,0.014070839398350316,0.0036463081130355514,0.0022611644997173543,0.5274725274725275,0.03225806451612903,0.003115264797507788,0.0,0.023139462163852407,0.013888888888888888
Osi18,0.003396409509946628,0.0027347310847766638,0.002826455624646693,0.040293040293040296,0.0011947431302270011,0.018691588785046728,0.00408997955010225,0.5034396497811132,0.027777777777777776
Osi19,0.005822416302765648,0.0022789425706472195,0.0011305822498586771,0.0,0.0023894862604540022,0.0,0.014314928425357873,0.07254534083802376,0.013888888888888888
Osi20,0.03444929645803008,0.027347310847766638,0.03843979649519502,0.029304029304029304,0.021505376344086023,0.18691588785046728,0.06748466257668712,4.856785490931832,0.6666666666666666
CG17917,0.0,0.00045578851412944393,0.0,0.0,0.0,0.0,0.0,0.006253908692933083,0.0
CG10298,0.0,0.0,0.0005652911249293386,0.0,0.0,0.0,0.0,0.00375234521575985,0.013888888888888888
CG17919,1.2906356137797186,0.9252506836827712,0.5381571509327303,0.6813186813186813,1.2150537634408602,1.02803738317757,0.34151329243353784,0.158223889931207,6.5
SmD2,1.4041727316836488,0.9731084776663628,2.2023742227247034,1.468864468864469,1.093189964157706,0.7912772585669782,2.3967280163599183,2.1106941838649154,0.5555555555555556
CG18048,0.028141678796700632,0.020054694621695533,0.05031091011871114,0.040293040293040296,0.02031063321385902,0.006230529595015576,0.06339468302658487,0.04127579737335835,0.0
Hr83,0.0,0.0,0.0011305822498586771,0.0,0.0,0.0,0.0,0.0025015634771732333,0.0
Pak,0.15332362930616206,0.10665451230628988,0.17297908422837763,0.20146520146520147,0.11708482676224612,0.23052959501557632,0.1983640081799591,0.5484677923702314,0.05555555555555555
CG42724,0.27510917030567683,0.19781221513217867,0.37535330695308083,0.29304029304029305,0.23178016726403824,0.2554517133956386,0.3619631901840491,0.3896185115697311,0.08333333333333333
CG10286,0.10819990295972828,0.08751139471285324,0.13340870548332392,0.12454212454212454,0.07048984468339307,0.04672897196261682,0.2065439672801636,0.16385240775484677,0.05555555555555555
CRAT,0.16060164968461912,0.10711030082041932,0.33013001695873373,0.2087912087912088,0.20908004778972522,0.1526479750778816,0.34151329243353784,0.34021263289555975,0.027777777777777776
CG42564,0.0009704027171276079,0.0,0.0005652911249293386,0.0,0.0011947431302270011,0.003115264797507788,0.002044989775051125,0.001876172607879925,0.0
CG1024,0.023289665211062592,0.010938924339106655,0.026568682871678916,0.014652014652014652,0.014336917562724014,0.009345794392523364,0.024539877300613498,0.01938711694809256,0.0
TfIIFalpha,0.653566229985444,0.32087511394712853,1.026568682871679,0.8351648351648352,0.5005973715651135,0.5950155763239875,1.0572597137014315,1.2213883677298312,0.18055555555555555
godzilla,0.11838913148956817,0.09799453053783044,0.18202374222724704,0.1282051282051282,0.12186379928315412,0.4143302180685358,0.16359918200409,0.2257661038148843,0.6388888888888888
Dmtn,0.18098010674429887,0.27347310847766637,0.4612775579423403,0.06593406593406594,0.15531660692951016,0.7320872274143302,0.1574642126789366,0.316447779862414,2.9444444444444446
gpp,0.4090247452692867,0.3058340929808569,0.6314301865460712,0.5347985347985348,0.36081242532855434,0.5545171339563862,0.5071574642126789,0.5247029393370857,0.5694444444444444
lncRNA:CR44017,0.00048520135856380397,0.00045578851412944393,0.0005652911249293386,0.0,0.0,0.003115264797507788,0.0,0.0006253908692933083,0.0
CG9727,0.033964095099466275,0.03463992707383774,0.03674392312040701,0.05128205128205128,0.03942652329749104,0.024922118380062305,0.06339468302658487,0.0525328330206379,0.041666666666666664
Zif,0.053857350800582245,0.059252506836827715,0.07970604861503675,0.054945054945054944,0.04062126642771804,0.056074766355140186,0.065439672801636,0.07754846779237023,0.06944444444444445
Neurochondrin,0.0038816108685104317,0.00045578851412944393,0.0033917467495760316,0.0,0.0035842293906810036,0.0,0.002044989775051125,0.0006253908692933083,0.0
CG15186,0.00048520135856380397,0.0009115770282588879,0.0011305822498586771,0.0,0.0,0.0,0.0,0.0,0.0
dpr11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taf1,0.09898107714701601,0.06608933454876938,0.11814584511023177,0.08058608058608059,0.08602150537634409,0.08722741433021806,0.1656441717791411,0.12695434646654158,0.06944444444444445
CG1307,0.7831149927219796,0.48951686417502277,1.1967213114754098,0.6886446886446886,0.6224611708482676,0.4143302180685358,1.5173824130879345,1.425891181988743,0.2222222222222222
twr,6.511402231926249,2.8860528714676392,8.782928208027133,6.967032967032967,5.0872162485065715,4.91588785046729,9.402862985685072,10.387116948092558,1.0555555555555556
agt,0.010674429888403688,0.014585232452142206,0.022046353872244205,0.007326007326007326,0.017921146953405017,0.009345794392523364,0.065439672801636,0.01876172607879925,0.0
lab,0.0,0.0013673655423883319,0.0011305822498586771,0.0,0.0,0.0,0.0,0.0,0.0
Ccp84Ag,0.0,0.00045578851412944393,0.0011305822498586771,0.003663003663003663,0.0,0.04672897196261682,0.018404907975460124,0.0006253908692933083,0.0
Ccp84Ad,0.0,0.0013673655423883319,0.0005652911249293386,0.007326007326007326,0.0,0.0,0.002044989775051125,0.0,0.0
