"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048585","GO:0048585","negative regulation of response to stimulus","10/114","379/12275",0.0027484265671347,0.028149159698643,0.0202983684581565,"E(spl)malpha-BFM/Roc1a/SkpA/Rho1/Fas2/Gprk1/puc/ImpL2/Dl/l(2)34Fc",10
"GO:0010941","GO:0010941","regulation of cell death","8/114","258/12275",0.00276389030273685,0.028149159698643,0.0202983684581565,"Su(var)205/SkpA/bun/puc/hid/Myc/Pdk1/rpr",8
"GO:0031331","GO:0031331","positive regulation of cellular catabolic process","5/114","104/12275",0.00280387007691903,0.0283383510064183,0.0204347943733673,"Roc1a/SkpA/Pomp/hid/rpr",5
"GO:0043069","GO:0043069","negative regulation of programmed cell death","5/114","106/12275",0.00304496967754749,0.0303123297223525,0.0218582310845713,"SkpA/bun/puc/Pdk1/rpr",5
"GO:0071417","GO:0071417","cellular response to organonitrogen compound","5/114","106/12275",0.00304496967754749,0.0303123297223525,0.0218582310845713,"Roc1a/SkpA/Myc/Pdk1/ImpL2",5
"GO:0014070","GO:0014070","response to organic cyclic compound","5/114","107/12275",0.00317097723446708,0.030735617977686,0.0221634643868351,"Sec13/Trf2/Blimp-1/hid/rpr",5
"GO:0006458","GO:0006458","'de novo' protein folding","3/114","32/12275",0.00318034717744938,0.030735617977686,0.0221634643868351,"Hsp68/DnaJ-1/Hsp70Bc",3
"GO:0032436","GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","3/114","32/12275",0.00318034717744938,0.030735617977686,0.0221634643868351,"Roc1a/SkpA/Pomp",3
"GO:0042026","GO:0042026","protein refolding","3/114","32/12275",0.00318034717744938,0.030735617977686,0.0221634643868351,"Hsp26/Hsp68/Hsp70Bc",3
"GO:0071310","GO:0071310","cellular response to organic substance","9/114","325/12275",0.00324925081725661,0.0311133767561792,0.0224358663681464,"Hsp68/Roc1a/SkpA/Sec13/Blimp-1/Hsp70Bc/Myc/Pdk1/ImpL2",9
"GO:0007422","GO:0007422","peripheral nervous system development","4/114","66/12275",0.00326643456881337,0.0311133767561792,0.0224358663681464,"Rho1/puc/ct/Dl",4
"GO:0061351","GO:0061351","neural precursor cell proliferation","5/114","108/12275",0.00330070568725391,0.0312152452137441,0.022509323746912,"E(spl)mbeta-HLH/E(spl)m3-HLH/Pfdn2/Rho1/bun",5
"GO:0018958","GO:0018958","phenol-containing compound metabolic process","4/114","67/12275",0.00344930234938351,0.0323463931987254,0.0233249949365908,"Eb1/Rho1/Nrg/Ddc",4
"GO:0031401","GO:0031401","positive regulation of protein modification process","6/114","158/12275",0.00351987205867905,0.0323463931987254,0.0233249949365908,"Su(var)205/Rho1/Lk6/Gadd45/stv/rpr",6
"GO:0002376","GO:0002376","immune system process","11/114","459/12275",0.00356497406371746,0.0323463931987254,0.0233249949365908,"DnaJ-1/Ostgamma/Eb1/Rho1/Cyt-b5/Nrg/puc/kay/Antp/vir-1/l(2)34Fc",11
"GO:0048565","GO:0048565","digestive tract development","5/114","110/12275",0.00357157230947406,0.0323463931987254,0.0233249949365908,"Rho1/puc/ct/Antp/tnc",5
"GO:0055123","GO:0055123","digestive system development","5/114","110/12275",0.00357157230947406,0.0323463931987254,0.0233249949365908,"Rho1/puc/ct/Antp/tnc",5
"GO:1901699","GO:1901699","cellular response to nitrogen compound","5/114","110/12275",0.00357157230947406,0.0323463931987254,0.0233249949365908,"Roc1a/SkpA/Myc/Pdk1/ImpL2",5
"GO:0000122","GO:0000122","negative regulation of transcription by RNA polymerase II","7/114","212/12275",0.00359132915423915,0.0323463931987254,0.0233249949365908,"E(spl)mbeta-HLH/E(spl)m7-HLH/E(spl)m3-HLH/ich/Blimp-1/ct/Antp",7
"GO:0006888","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","4/114","68/12275",0.00363901709256628,0.03234711864928,0.023325518059228,"Sec13/CHOp24/Rab1/loj",4
"GO:0035079","GO:0035079","polytene chromosome puffing","2/114","10/12275",0.00366470377446525,0.03234711864928,0.023325518059228,"Sec13/Hsp70Bc",2
"GO:0060571","GO:0060571","morphogenesis of an epithelial fold","2/114","10/12275",0.00366470377446525,0.03234711864928,0.023325518059228,"Rho1/ct",2
"GO:0035070","GO:0035070","salivary gland histolysis","3/114","34/12275",0.00378566748336854,0.0329751562367102,0.0237783961732359,"Trf2/hid/rpr",3
"GO:1901800","GO:1901800","positive regulation of proteasomal protein catabolic process","3/114","34/12275",0.00378566748336854,0.0329751562367102,0.0237783961732359,"Roc1a/SkpA/Pomp",3
"GO:0009792","GO:0009792","embryo development ending in birth or egg hatching","7/114","215/12275",0.00387931251240548,0.0335699984733651,0.0242073371087153,"Eb1/Rho1/Arp3/puc/kay/hid/Myc",7
"GO:0048813","GO:0048813","dendrite morphogenesis","6/114","164/12275",0.00422466625572346,0.0363070139098879,0.0261809998539261,"Rab1/Rho1/Nrg/kay/ct/hid",6
"GO:0048546","GO:0048546","digestive tract morphogenesis","4/114","71/12275",0.00425044347132373,0.0363070139098879,0.0261809998539261,"Rho1/puc/ct/tnc",4
"GO:0071480","GO:0071480","cellular response to gamma radiation","2/114","11/12275",0.00445198686852508,0.037211397395855,0.0268331510876455,"hid/rpr",2
"GO:0046626","GO:0046626","regulation of insulin receptor signaling pathway","3/114","36/12275",0.00445668607692034,0.037211397395855,0.0268331510876455,"Roc1a/SkpA/ImpL2",3
"GO:1900076","GO:1900076","regulation of cellular response to insulin stimulus","3/114","36/12275",0.00445668607692034,0.037211397395855,0.0268331510876455,"Roc1a/SkpA/ImpL2",3
"GO:0042176","GO:0042176","regulation of protein catabolic process","4/114","72/12275",0.00446874032170766,0.037211397395855,0.0268331510876455,"Roc1a/SkpA/Pomp/rpr",4
"GO:0032940","GO:0032940","secretion by cell","7/114","221/12275",0.0045076763432076,0.0372796117488395,0.0268823404803605,"Arf102F/Syb/CHOp24/Rab1/CanB2/Snx3/puc",7
"GO:0010648","GO:0010648","negative regulation of cell communication","9/114","342/12275",0.00453824318704444,0.0372796117488395,0.0268823404803605,"E(spl)malpha-BFM/Roc1a/SkpA/Rho1/Fas2/Gprk1/puc/ImpL2/Dl",9
"GO:0008340","GO:0008340","determination of adult lifespan","6/114","167/12275",0.0046138620768319,0.0372796117488395,0.0268823404803605,"Hsp26/Hsp68/miple2/bun/puc/ImpL2",6
"GO:0034329","GO:0034329","cell junction assembly","7/114","222/12275",0.00461947663225746,0.0372796117488395,0.0268823404803605,"SkpA/Fas2/Arp3/Nrg/kay/Pdk1/CG44325",7
"GO:0023057","GO:0023057","negative regulation of signaling","9/114","343/12275",0.00462494810653335,0.0372796117488395,0.0268823404803605,"E(spl)malpha-BFM/Roc1a/SkpA/Rho1/Fas2/Gprk1/puc/ImpL2/Dl",9
"GO:0072089","GO:0072089","stem cell proliferation","5/114","117/12275",0.00464587306537652,0.0372796117488395,0.0268823404803605,"E(spl)mbeta-HLH/E(spl)m3-HLH/Pfdn2/Rho1/bun",5
"GO:0030334","GO:0030334","regulation of cell migration","4/114","74/12275",0.00492776186584159,0.0393033536769534,0.028341661460484,"Rab1/Rho1/puc/kay",4
"GO:0009896","GO:0009896","positive regulation of catabolic process","5/114","119/12275",0.00499091412168629,0.0395686844138482,0.0285329915434571,"Roc1a/SkpA/Pomp/hid/rpr",5
"GO:0010259","GO:0010259","multicellular organism aging","6/114","170/12275",0.00502890932259365,0.0396325948994881,0.0285790774159928,"Hsp26/Hsp68/miple2/bun/puc/ImpL2",6
"GO:0007267","GO:0007267","cell-cell signaling","11/114","481/12275",0.00506125217523777,0.0396514667456498,0.0285926859105616,"Roc1a/Arf102F/SkpA/Syb/CHOp24/Rab1/Rho1/Fas2/CanB2/Snx3/Dl",11
"GO:0008593","GO:0008593","regulation of Notch signaling pathway","4/114","75/12275",0.0051687138017768,0.0402551592561911,0.0290280087814957,"E(spl)malpha-BFM/E(spl)m2-BFM/Fkbp14/Dl",4
"GO:0007368","GO:0007368","determination of left/right symmetry","2/114","12/12275",0.00531008949205057,0.0411143771197366,0.0296475910698053,"Rho1/puc",2
"GO:0045927","GO:0045927","positive regulation of growth","5/114","121/12275",0.00535377900199175,0.0412116476664947,0.0297177328935528,"eIF4E1/Arp3/bun/Myc/Pdk1",5
"GO:0009306","GO:0009306","protein secretion","4/114","76/12275",0.00541744236269354,0.0414606571572615,0.0298972937204931,"CHOp24/Rab1/Snx3/puc",4
"GO:0140352","GO:0140352","export from cell","7/114","229/12275",0.00546184039180383,0.0415602107974039,0.0299690818836423,"Arf102F/Syb/CHOp24/Rab1/CanB2/Snx3/puc",7
"GO:0032434","GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","3/114","39/12275",0.00559070041884599,0.0420573145145005,0.0303275435400318,"Roc1a/SkpA/Pomp",3
"GO:0035010","GO:0035010","encapsulation of foreign target","3/114","39/12275",0.00559070041884599,0.0420573145145005,0.0303275435400318,"Ostgamma/Eb1/Nrg",3
"GO:2000145","GO:2000145","regulation of cell motility","4/114","78/12275",0.00593866833291233,0.0441868318134263,0.0318631391753679,"Rab1/Rho1/puc/kay",4
"GO:0007568","GO:0007568","aging","6/114","176/12275",0.00594052572718269,0.0441868318134263,0.0318631391753679,"Hsp26/Hsp68/miple2/bun/puc/ImpL2",6
"GO:0090090","GO:0090090","negative regulation of canonical Wnt signaling pathway","3/114","40/12275",0.00600359716770031,0.0444064952515933,0.0320215385539793,"Roc1a/SkpA/Rho1",3
"GO:0016358","GO:0016358","dendrite development","6/114","177/12275",0.00610345802255047,0.0448943245658712,0.0323733124353993,"Rab1/Rho1/Nrg/kay/ct/hid",6
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region","4/114","79/12275",0.00621138155899483,0.0454357413486694,0.032763728258263,"CHOp24/Rab1/Snx3/puc",4
"GO:0060548","GO:0060548","negative regulation of cell death","5/114","126/12275",0.00634206903921938,0.0461368099336619,0.0332692690489993,"SkpA/bun/puc/Pdk1/rpr",5
"GO:0033365","GO:0033365","protein localization to organelle","7/114","236/12275",0.00641480541160053,0.0464109418850224,0.0334669456906625,"Spase12/Tim17b/Lamp1/Sec13/Eb1/Rab1/Srp9",7
"GO:0034330","GO:0034330","cell junction organization","9/114","364/12275",0.00676376922157862,0.0486697307030984,0.0350957590616236,"SkpA/Rab1/Rho1/Fas2/Arp3/Nrg/kay/Pdk1/CG44325",9
"GO:0198738","GO:0198738","cell-cell signaling by wnt","5/114","129/12275",0.00699304209067496,0.0500475012327224,0.0360892698505957,"Roc1a/SkpA/CHOp24/Rho1/Snx3",5
"GO:0071495","GO:0071495","cellular response to endogenous stimulus","7/114","241/12275",0.00716790695591103,0.0509281423767491,0.0367243004736138,"Roc1a/SkpA/Sec13/Blimp-1/Myc/Pdk1/ImpL2",7
"GO:0060261","GO:0060261","positive regulation of transcription initiation from RNA polymerase II promoter","2/114","14/12275",0.00723333263315444,0.0509281423767491,0.0367243004736138,"Sec13/Rpt3",2
"GO:2000144","GO:2000144","positive regulation of DNA-templated transcription, initiation","2/114","14/12275",0.00723333263315444,0.0509281423767491,0.0367243004736138,"Sec13/Rpt3",2
"GO:0034605","GO:0034605","cellular response to heat","3/114","43/12275",0.0073497676590896,0.0509281423767491,0.0367243004736138,"Hsp68/Sec13/Hsp70Bc",3
"GO:0061136","GO:0061136","regulation of proteasomal protein catabolic process","3/114","43/12275",0.0073497676590896,0.0509281423767491,0.0367243004736138,"Roc1a/SkpA/Pomp",3
"GO:0001558","GO:0001558","regulation of cell growth","4/114","83/12275",0.00738534995191528,0.0509281423767491,0.0367243004736138,"eIF4E1/bun/Myc/Pdk1",4
"GO:0071692","GO:0071692","protein localization to extracellular region","4/114","83/12275",0.00738534995191528,0.0509281423767491,0.0367243004736138,"CHOp24/Rab1/Snx3/puc",4
"GO:0046903","GO:0046903","secretion","7/114","244/12275",0.00765022214077815,0.0522819067149181,0.0377005003899115,"Arf102F/Syb/CHOp24/Rab1/CanB2/Snx3/puc",7
"GO:0007219","GO:0007219","Notch signaling pathway","4/114","84/12275",0.00770012976541467,0.0522819067149181,0.0377005003899115,"E(spl)malpha-BFM/E(spl)m2-BFM/Fkbp14/Dl",4
"GO:0008284","GO:0008284","positive regulation of cell population proliferation","4/114","84/12275",0.00770012976541467,0.0522819067149181,0.0377005003899115,"E(spl)mbeta-HLH/E(spl)m3-HLH/bun/Dl",4
"GO:0009047","GO:0009047","dosage compensation by hyperactivation of X chromosome","2/114","15/12275",0.00829580948940187,0.0539670450727529,0.0389156542224415,"lncRNA:roX2/lncRNA:roX1",2
"GO:0012502","GO:0012502","induction of programmed cell death","2/114","15/12275",0.00829580948940187,0.0539670450727529,0.0389156542224415,"hid/rpr",2
"GO:0035072","GO:0035072","ecdysone-mediated induction of salivary gland cell autophagic cell death","2/114","15/12275",0.00829580948940187,0.0539670450727529,0.0389156542224415,"hid/rpr",2
"GO:0035078","GO:0035078","induction of programmed cell death by ecdysone","2/114","15/12275",0.00829580948940187,0.0539670450727529,0.0389156542224415,"hid/rpr",2
"GO:0035081","GO:0035081","induction of programmed cell death by hormones","2/114","15/12275",0.00829580948940187,0.0539670450727529,0.0389156542224415,"hid/rpr",2
"GO:0035296","GO:0035296","regulation of tube diameter","2/114","15/12275",0.00829580948940187,0.0539670450727529,0.0389156542224415,"Fas2/tnc",2
"GO:0048800","GO:0048800","antennal morphogenesis","2/114","15/12275",0.00829580948940187,0.0539670450727529,0.0389156542224415,"hid/Dl",2
"GO:0061355","GO:0061355","Wnt protein secretion","2/114","15/12275",0.00829580948940187,0.0539670450727529,0.0389156542224415,"CHOp24/Snx3",2
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway","3/114","45/12275",0.00833855939955566,0.0539670450727529,0.0389156542224415,"Roc1a/SkpA/Rho1",3
"GO:0002790","GO:0002790","peptide secretion","4/114","86/12275",0.00835592465250328,0.0539670450727529,0.0389156542224415,"CHOp24/Rab1/Snx3/puc",4
"GO:0051124","GO:0051124","synaptic growth at neuromuscular junction","5/114","136/12275",0.00869127980574128,0.0558604585572886,0.0402809953183819,"SkpA/Fas2/Arp3/kay/Pdk1",5
"GO:0007156","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","3/114","46/12275",0.0088608416872609,0.0564026653554492,0.0406719808215872,"Fas2/ImpL2/Cad88C",3
"GO:0035006","GO:0035006","melanization defense response","3/114","46/12275",0.0088608416872609,0.0564026653554492,0.0406719808215872,"Eb1/Rho1/Nrg",3
"GO:0045165","GO:0045165","cell fate commitment","8/114","315/12275",0.00902390199028774,0.0571657714600046,0.0412222568883958,"E(spl)malpha-BFM/E(spl)m2-BFM/Pfdn2/Blimp-1/bun/kay/Antp/Dl",8
"GO:0006979","GO:0006979","response to oxidative stress","5/114","138/12275",0.00922462815423379,0.0580329405007342,0.0418475727732278,"Idh/Atox1/GstS1/puc/Ddc",5
"GO:0007169","GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway","6/114","194/12275",0.00939866086509966,0.0580329405007342,0.0418475727732278,"Roc1a/SkpA/Fas2/Myc/Pdk1/ImpL2",6
"GO:0014041","GO:0014041","regulation of neuron maturation","2/114","16/12275",0.00942377810246062,0.0580329405007342,0.0418475727732278,"Roc1a/Fas2",2
"GO:0030713","GO:0030713","ovarian follicle cell stalk formation","2/114","16/12275",0.00942377810246062,0.0580329405007342,0.0418475727732278,"ct/Dl",2
"GO:0031936","GO:0031936","negative regulation of chromatin silencing","2/114","16/12275",0.00942377810246062,0.0580329405007342,0.0418475727732278,"lncRNA:roX2/lncRNA:roX1",2
"GO:1904799","GO:1904799","regulation of neuron remodeling","2/114","16/12275",0.00942377810246062,0.0580329405007342,0.0418475727732278,"Roc1a/Fas2",2
"GO:0045893","GO:0045893","positive regulation of transcription, DNA-templated","10/114","454/12275",0.00957439456247337,0.0581490752326364,0.0419313175671818,"Su(var)205/Sec13/Rpt3/ich/Trf2/kay/Myc/Antp/lncRNA:roX2/lncRNA:roX1",10
"GO:1902680","GO:1902680","positive regulation of RNA biosynthetic process","10/114","454/12275",0.00957439456247337,0.0581490752326364,0.0419313175671818,"Su(var)205/Sec13/Rpt3/ich/Trf2/kay/Myc/Antp/lncRNA:roX2/lncRNA:roX1",10
"GO:1903508","GO:1903508","positive regulation of nucleic acid-templated transcription","10/114","454/12275",0.00957439456247337,0.0581490752326364,0.0419313175671818,"Su(var)205/Sec13/Rpt3/ich/Trf2/kay/Myc/Antp/lncRNA:roX2/lncRNA:roX1",10
"GO:0031329","GO:0031329","regulation of cellular catabolic process","6/114","196/12275",0.00985613579136717,0.0595868666108225,0.0429681094100939,"Roc1a/SkpA/Pomp/hid/Myc/rpr",6
"GO:0030162","GO:0030162","regulation of proteolysis","5/114","141/12275",0.010066413792421,0.0605815084598425,0.0436853459795494,"Roc1a/SkpA/Pomp/hid/rpr",5
"GO:0009628","GO:0009628","response to abiotic stimulus","10/114","458/12275",0.0101446262523802,0.0607759509418613,0.0438255585182606,"Hsp26/Hsp68/DnaJ-1/Sec13/CG33129/Gprk1/hid/Hsp70Bc/rpr/Ddc",10
"GO:0035151","GO:0035151","regulation of tube size, open tracheal system","3/114","49/12275",0.0105409179982777,0.0621925702252626,0.0448470831565536,"Rho1/Fas2/Nrg",3
"GO:0001700","GO:0001700","embryonic development via the syncytial blastoderm","6/114","199/12275",0.0105718515447336,0.0621925702252626,0.0448470831565536,"Eb1/Rho1/Arp3/puc/kay/hid",6
"GO:0008630","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","2/114","17/12275",0.0106159523194179,0.0621925702252626,0.0448470831565536,"hid/rpr",2
"GO:0010332","GO:0010332","response to gamma radiation","2/114","17/12275",0.0106159523194179,0.0621925702252626,0.0448470831565536,"hid/rpr",2
"GO:0035209","GO:0035209","pupal development","2/114","17/12275",0.0106159523194179,0.0621925702252626,0.0448470831565536,"Trf2/Blimp-1",2
"GO:0007167","GO:0007167","enzyme linked receptor protein signaling pathway","7/114","261/12275",0.0108498933714499,0.0632830785189411,0.0456334490512638,"Roc1a/Gp150/SkpA/Fas2/Myc/Pdk1/ImpL2",7
"GO:0010647","GO:0010647","positive regulation of cell communication","9/114","394/12275",0.0110514970133495,0.0638449017715906,0.0460385799863513,"E(spl)m2-BFM/Fkbp14/Sec13/Rab1/Gprk1/Gadd45/Snx3/Pdk1/ImpL2",9
"GO:0023056","GO:0023056","positive regulation of signaling","9/114","394/12275",0.0110514970133495,0.0638449017715906,0.0460385799863513,"E(spl)m2-BFM/Fkbp14/Sec13/Rab1/Gprk1/Gadd45/Snx3/Pdk1/ImpL2",9
"GO:0006582","GO:0006582","melanin metabolic process","3/114","50/12275",0.0111391029525962,0.0638449017715906,0.0460385799863513,"Eb1/Rho1/Nrg",3
"GO:0062197","GO:0062197","cellular response to chemical stress","3/114","50/12275",0.0111391029525962,0.0638449017715906,0.0460385799863513,"Idh/puc/rpr",3
"GO:0007297","GO:0007297","ovarian follicle cell migration","5/114","145/12275",0.0112689868038799,0.0643109419324869,0.0463746417019921,"Rho1/bun/puc/kay/Dl",5
"GO:0048584","GO:0048584","positive regulation of response to stimulus","10/114","469/12275",0.0118472510659843,0.0668820789513753,0.0482286894648572,"E(spl)m2-BFM/Fkbp14/Sec13/Rho1/Gprk1/Gadd45/puc/hid/Pdk1/ImpL2",10
"GO:0018991","GO:0018991","oviposition","2/114","18/12275",0.0118710638622154,0.0668820789513753,0.0482286894648572,"loj/Gadd45",2
"GO:0071479","GO:0071479","cellular response to ionizing radiation","2/114","18/12275",0.0118710638622154,0.0668820789513753,0.0482286894648572,"hid/rpr",2
"GO:0009952","GO:0009952","anterior/posterior pattern specification","6/114","206/12275",0.0123843612541832,0.0694783656802483,0.0501008726919902,"E(spl)mbeta-HLH/E(spl)m7-HLH/E(spl)m3-HLH/ct/Antp/Dl",6
"GO:0051254","GO:0051254","positive regulation of RNA metabolic process","10/114","473/12275",0.0125174196315795,0.0699031076888469,0.0504071542962189,"Su(var)205/Sec13/Rpt3/ich/Trf2/kay/Myc/Antp/lncRNA:roX2/lncRNA:roX1",10
"GO:0007435","GO:0007435","salivary gland morphogenesis","4/114","97/12275",0.0126184612822012,0.0699031076888469,0.0504071542962189,"Rho1/Trf2/hid/rpr",4
"GO:0022612","GO:0022612","gland morphogenesis","4/114","97/12275",0.0126184612822012,0.0699031076888469,0.0504071542962189,"Rho1/Trf2/hid/rpr",4
"GO:0001932","GO:0001932","regulation of protein phosphorylation","6/114","208/12275",0.0129400849524901,0.070978574940685,0.0511826740906355,"SkpA/Rho1/Lk6/Gadd45/puc/kay",6
"GO:0048619","GO:0048619","embryonic hindgut morphogenesis","3/114","53/12275",0.013049649183244,0.070978574940685,0.0511826740906355,"Rho1/ct/tnc",3
"GO:1902692","GO:1902692","regulation of neuroblast proliferation","3/114","53/12275",0.013049649183244,0.070978574940685,0.0511826740906355,"E(spl)mbeta-HLH/E(spl)m3-HLH/bun",3
"GO:0009799","GO:0009799","specification of symmetry","2/114","19/12275",0.0131878621113357,0.070978574940685,0.0511826740906355,"Rho1/puc",2
"GO:0009855","GO:0009855","determination of bilateral symmetry","2/114","19/12275",0.0131878621113357,0.070978574940685,0.0511826740906355,"Rho1/puc",2
