Symbol	Genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	control_1	control_2	control_3	notch_1	notch_2	notch_3
rtp	FBgn0087005	0.402043889839892	-2.36272064902065	4.03422942016853	-0.585668389905785	0.558098380165327	NA	0	0	0	1.35117672070256	1.06108661833679	0
CG12163	FBgn0260462	18933.9063468189	-0.508090736832149	0.154087630661471	-3.29741417043668	0.000975794931837567	0.00827994113454558	15202.9727476882	16476.9967463838	15220.797351009	23628.0273149257	19244.9279967744	23829.715924132
CG33293	FBgn0053293	21.5904090888614	-5.42109035595037	2.17488467836335	-2.49258749665286	0.0126816080929334	0.0531713191984278	0	0	3.08842692276139	118.903551421825	3.18325985501038	4.36721633357133
asRNA:CR44019	FBgn0264789	168.547884169178	-3.29220436063589	0.688872292072051	-4.77912146928324	1.76062807262585e-06	6.17539141125194e-05	29.2973953991909	27.3679690975131	37.0611230731367	603.975994154044	180.384725117255	133.200098173926
CG1113	FBgn0037304	148.959460055615	-8.2892263651587	1.58918655169665	-5.2160184443475	1.82809980560778e-07	9.35917125359007e-06	0	0	3.08842692276139	782.331321286782	66.848456955218	41.4885551689276
CG12173	FBgn0037305	3996.2856079548	-0.399525139040188	0.137367710171517	-2.90843560354425	0.0036324197854282	0.0218818246117344	3520.43837688656	3593.34037501942	3225.34718300381	4258.90902365447	4488.39639556464	4891.28229359989
Hph	FBgn0264785	2271.11124821992	-0.0346796034762094	0.345233410933704	-0.100452628215839	0.919984989743872	0.957013357015306	2331.12248797886	2065.17215460153	2335.88022924853	1320.0996561264	2463.84312777803	3110.54983358618
Tim17a2	FBgn0037307	68.3843118849846	0.329254389852375	0.514422858850237	0.640046188049024	0.52214257184597	0.687053831609891	96.6022226676024	54.7359381950261	77.2106730690347	55.398245548805	47.7488978251557	78.609894004284
lncRNA:CR45793	FBgn0267443	13.6789782804066	-3.78293229201436	1.61316067845408	-2.3450437036685	0.0190248494310225	0.0715773167763505	0	4.43804904283996	1.02947564092046	54.0470688281024	12.7330394200415	9.82623675053549
mtd	FBgn0013576	8307.74239217642	0.239683210798313	0.141176845546841	1.69775156733325	0.0895546605088546	0.21198865441076	8533.4602761373	9850.98952542376	8604.35740681323	7211.23015838956	7475.35522618271	8171.06176011196
CG31538	FBgn0051538	6.86326558227444	-4.3058312853324	2.93808723314339	-1.46552193439324	0.142778572467239	0.289452581545938	0	0	2.05895128184093	0	6.36651971002076	32.754122501785
Tim17b1	FBgn0037310	10.8026461519745	-2.82503028604891	1.87845595950836	-1.5039108432376	0.132604324678752	0.277068204269215	0	5.91739872378661	2.05895128184093	17.5652973691333	1.06108661833679	38.2131429187491
CG11999	FBgn0037312	3895.22160591111	-0.519775661309486	0.138128981172363	-3.76297325078283	0.000167905166939497	0.00216456058584653	3348.61311197779	3300.42913819198	2953.56561380081	4354.84257082435	4513.86247440472	4900.01672626703
CG1161	FBgn0037313	7174.95914761823	-0.463466960546991	0.176655165742691	-2.6235686830809	0.00870138989965105	0.0407282904314376	5633.0181316174	6582.36640537213	5880.36486093768	9658.2111995819	7480.66065927439	7815.1336289259
Prosbeta7	FBgn0250746	19076.1026078655	-1.1327332427965	0.250947741725623	-4.51382122432083	6.36698936711139e-06	0.000171320870381862	12667.5603134123	11768.9663867711	11411.7374796033	34669.843476507	20141.546189269	23796.9618016302
Cerk	FBgn0037315	2203.81470802595	0.692599380297947	0.273706288954669	2.53044744767503	0.0113917148645096	0.0496704763855961	2331.91430947614	3412.12003910345	2424.41513436769	1595.73970714972	1362.43521794444	2096.26384011424
lncRNA:CR44103	FBgn0264912	0.246558280157775	1.2419765948802	4.05255299487282	0.306467699855256	0.759248569201395	NA	0	1.47934968094665	0	0	0	0
RpII18	FBgn0003275	11806.9877213685	-0.530468540323033	0.124491546651855	-4.26108080901675	2.0344065087669e-05	0.000426826463604035	9318.94720143453	10322.9020736457	9338.37353878952	14692.6956609196	13935.2505586171	13233.7572948045
hd	FBgn0086695	801.38427696826	0.246621359503212	0.360988858180756	0.683182746265599	0.494491373733552	0.66453877153341	797.364247756357	918.676151867871	893.584856318962	490.477149615029	619.674585108687	1088.52867114265
CG14667	FBgn0037317	907.933480115752	-0.0737339406018939	0.235839960147727	-0.312643966508932	0.75455117095481	0.856171530139604	793.40514026998	972.672415222424	887.408002473439	1125.53020834523	894.496019257917	774.089095125518
7B2	FBgn0041707	50.8153524070617	-3.78292055780203	1.14220922260087	-3.3119331230649	0.000926536922520386	0.00795661723191664	5.54275048092801	11.8347974475732	3.08842692276139	221.59298219522	16.9773858933887	45.855771502499
kkv	FBgn0001311	10388.2422622586	1.20929261251706	0.293246865480233	4.12380405340966	3.72665957620846e-05	0.000662379692116787	10324.5605029743	18088.0085489347	15099.3192253804	5411.46276641375	5474.14586399952	7931.95666584893
CG14668	FBgn0037320	3.42621537617445	-2.52472689508976	3.82070918624357	-0.660800592774771	0.508740202621456	NA	0	0	3.08842692276139	0	0	17.4688653342853
CG1172	FBgn0264712	2263.83536331584	-0.311674609491667	0.286064621484519	-1.08952518446443	0.275922355161518	0.453025809456535	2266.19312520228	1625.0656245199	2170.13465106034	2102.43097741318	3337.11741466921	2082.07038703013
CG2663	FBgn0037323	1537.88165994003	0.562942744845798	0.488739313242323	1.15182619771511	0.249392500268938	0.422297792827604	3111.06666279516	1068.83014448396	1322.87619858279	772.873084241864	1453.68866712141	1497.95520241497
CG14669	FBgn0037326	15.5244927878481	-7.64188861166668	2.94289563316244	-2.59672430294604	0.00941174329440317	0.0431102967680282	0	0	0	47.2911852245896	0	45.855771502499
CG12147	FBgn0037325	21.1684352910068	-22.1750030863287	3.90921470371568	-5.67249556931513	NA	NA	0	0	0	127.010611746041	0	0
PEK	FBgn0037327	4303.27019221205	0.873309285693181	0.310426627140782	2.81325507974909	0.0049042730442281	0.0270493410171344	4841.19663434198	4865.58110063354	6996.31645569547	2164.5851065655	2889.33886173109	4062.60299430473
RpL35A	FBgn0037328	34041.072803564	-0.716271985377247	0.185438514672634	-3.86258478526818	0.00011219360789802	0.00157956790066949	26530.7710877105	26890.1391505673	23858.0979783317	50215.1316481899	40596.1129309474	36156.184025637
POLDIP2	FBgn0037329	1457.99683879969	-0.257499062750048	0.139942678019521	-1.8400324075128	0.0657634795957438	0.171920164103215	1384.89579873473	1372.83650391849	1226.10548833627	1599.79323731183	1573.59145499346	1590.75854950336
mRpL44	FBgn0037330	1975.94707078631	0.0736156783384823	0.241741609687457	0.304522164941561	0.760730108904088	0.86053622637422	2080.11507334255	2002.29979316129	1997.1827433857	1636.2750087708	2499.92007280148	1639.88973325603
Snr1	FBgn0011715	7548.88634094423	-0.292527705932385	0.165337379434036	-1.7692775035732	0.0768475757647485	0.19176050855476	6526.98460204136	7560.95621931834	6270.53612884654	7436.87667074689	8385.76754471568	9112.19687999658
Hcs	FBgn0037332	663.238863291503	1.0114699211256	0.257971274799867	3.92086259181491	8.82325661061285e-05	0.00130219097563527	950.185796730515	728.579717866226	982.119761438121	366.168891310394	516.749183130018	435.62982927374
ksr	FBgn0015402	2533.48904345868	0.663727495473611	0.23675077235425	2.8034860831646	0.0050553413977704	0.0276104257197555	2893.31575104442	2920.23627018869	3506.3940329751	1490.34792293492	2283.45840266078	2107.18188094817
CG31550	FBgn0051550	4010.78851880889	0.317148381331645	0.166628651572381	1.90332441833318	0.0569982265233523	0.156059627379701	4426.28216976965	4188.03894675997	4736.61742387505	3114.4623412194	3607.6945023451	3991.6357288842
NKCC	FBgn0051547	307.496309802134	-1.30999911303305	0.959520340016853	-1.36526455813333	0.172169914121414	0.328204250189845	145.695155498679	135.360495806619	249.133105102752	1113.36961785891	132.635827292099	68.7836572537485
Itp-r83A	FBgn0010051	1760.05744959014	0.841050023481043	0.197584077023031	4.25666904010189	2.07495164883351e-05	0.000434481069325216	2493.44589492033	1910.5801129426	2373.97082796259	1126.88138506593	1275.42611524083	1380.04036140854
CG43845	FBgn0264427	0.514737820460231	2.2459661076891	3.98074591148142	0.564207351494402	0.572613025270223	NA	0	0	3.08842692276139	0	0	0
CG2519	FBgn0037336	5386.60614861746	0.194486359089233	0.186102546630196	1.04504942361534	0.296000127574586	0.47641416441758	6165.91399928377	4759.06792360538	6323.03938653348	4976.38386234753	4662.41460097187	5432.81711896274
mia	FBgn0014342	620.911857978245	0.909339825589403	0.267147752878137	3.40388349066222	0.000664350839350243	0.00626122781013365	841.706251603781	883.911434365625	705.190814030517	425.620667021306	340.608804486111	528.433176362131
Pcmt	FBgn0086768	7371.315651438	-0.598518896463239	0.229888228470864	-2.60352128703752	0.00922715373941674	0.0424830228105676	5142.88062480391	6844.21129889969	5603.43591353008	10929.668493763	7508.24891135115	8199.44866628017
Snm1	FBgn0037338	767.074494865574	1.35510490029107	0.330214014322505	4.1037171092551	4.06564556915145e-05	0.000711987030931595	1160.81031500578	1110.25193555046	1038.74092168875	268.884167419809	464.755938831515	559.00369069713
Pi4KIIalpha	FBgn0037339	1220.30611340291	0.303240687713771	0.277915088925656	1.0911271096723	0.275216955488775	0.452353521310275	1398.35676418841	1129.48348140277	1517.44709471676	814.759562583644	1365.61847779945	1096.1712997264
snoRNA:Pi4KIIalpha-a	FBgn0263484	1.10155237849669	0.565532163606922	3.90409835713462	0.14485602356135	0.884824548239314	NA	3.16728598910172	0.739674840473326	0	2.70235344140512	0	0
asRNA:CR46136	FBgn0267811	9.62215488152192	-2.37962464536728	2.33421195236041	-1.0194552568206	0.307986884548052	0.488650602708208	0	5.17772388331328	4.11790256368185	41.8864783417794	0	6.550824500357
CG14671	FBgn0037340	1313.52263212129	-0.500123910222212	0.237020923293888	-2.11004118654156	0.0348548084334666	0.110101793459701	1162.39395800033	1059.2143715578	1041.82934861151	1941.64094764958	1280.73154833251	1395.32561857604
CG12746	FBgn0037341	823.602633838378	-0.121383085093766	0.216786505917625	-0.559919929425357	0.57553405438703	0.730338517782403	851.208109571087	696.0340248854	820.492085813609	726.933075737977	880.701893219538	966.246613802657
CG2931	FBgn0037342	1720.21704255777	0.174371314324638	0.169144388415374	1.03090215382391	0.302586706493984	0.4828253636349	1939.9626683248	1764.86416936936	1766.58019981951	1770.04150412035	1663.78381755209	1416.0698961605
Rheb	FBgn0041191	3908.20820416119	-0.162399018494793	0.200780663664359	-0.808837940521365	0.418608369519521	0.596247600843544	4292.4643367301	3341.85092925849	3430.21283554698	4735.87440606247	3632.09949456684	4016.74722280223
CRMP	FBgn0023023	736.49933887059	-1.3195126062756	0.487383396064543	-2.70734008776299	0.00678247375085635	0.0338835344872341	526.56129568816	389.06896608897	347.962766631116	1817.33268934494	733.210853270724	604.859462199629
CG2926	FBgn0037344	10674.0786413718	0.847935811450648	0.225914611614536	3.75334647631128	0.000174489414389543	0.00222531195943756	13040.508238629	12178.0065735528	15953.7840073444	5957.33816157759	8427.14992283081	8487.68494429588
rev7	FBgn0037345	277.923829550618	-0.570927075672032	0.552816447754993	-1.03276065317989	0.301715921342841	0.481784632579275	280.304810035502	228.559525706258	161.627675624513	503.988916822055	354.402930524489	138.65911859089
noi	FBgn0014366	3901.4547460734	0.358396118351258	0.293184920735304	1.22242343655467	0.221547540917901	0.389510136020629	4284.54612175735	4295.29179862861	4571.90132132777	2160.53157640339	4123.38259885678	3973.07505946652
Vha26	FBgn0283535	11985.1280249885	0.343125739150667	0.137375539198421	2.497720781682	0.012499460303823	0.0526863910133406	14036.6196822015	12075.9314455675	14099.6983780467	10002.7612633611	10730.76897124	10964.9884095142
kra	FBgn0250753	60107.2808164006	0.834467688871774	0.293747440541273	2.84076582023708	0.00450053476283487	0.0254254075830692	83385.1382350809	64075.0727308424	83605.7757504326	28231.4864023593	53987.0260543577	47359.1857253309
snoRNA:Psi28S-3385b	FBgn0082961	14.9178314420799	-2.11444387040847	1.10011285770144	-1.92202450467342	0.0546026744319649	0.151792313957398	7.91821497275429	3.69837420236663	5.14737820460231	36.4817714589691	29.7104253134302	6.550824500357
snoRNA:Psi28S-3385a	FBgn0082962	6.85493614254233	-1.19402661628016	1.35602802070344	-0.880532406447439	0.378570957671371	0.560611446738281	2.37546449182629	2.9586993618933	7.20632948644324	18.9164740898358	5.30543309168397	4.36721633357133
snoRNA:Psi28S-3091b	FBgn0082978	13.3135680645678	-1.18566645518841	1.21599098391359	-0.97506188028831	0.329529565946215	0.510048655522132	7.12639347547886	5.91739872378661	11.3242320501251	40.5353016210768	10.6108661833679	4.36721633357133
snoRNA:Psi28S-3091a	FBgn0082979	4.84471148147326	-0.522933599681918	1.50762987942746	-0.346858076254437	0.728697943843036	0.839494884842442	2.37546449182629	4.43804904283996	5.14737820460231	5.40470688281024	10.6108661833679	1.09180408339283
snoRNA:Psi28S-3571	FBgn0082954	7.31121253029944	-0.715583844545697	1.79359736956551	-0.398965708072511	0.689918471915958	0.812413632428245	6.33457197820344	0	10.2947564092046	17.5652973691333	5.30543309168397	4.36721633357133
snoRNA:Psi28S-3186	FBgn0086662	16.0547524470917	0.846093957488168	1.11502727233421	0.758810101314332	0.447966162172316	0.623632310075954	18.2118944373349	8.87609808567991	35.0021717912957	5.40470688281024	22.2828189850727	6.550824500357
snoRNA:Psi28S-2442b	FBgn0082988	11.4771549674692	0.466726517493847	1.05476264952681	0.44249435425423	0.658131514839383	0.792037702033674	13.4609654536823	8.13642324520659	18.5305615365683	4.05353016210768	14.8552126567151	9.82623675053549
snoRNA:Psi28S-2442a	FBgn0082989	8.60609875042379	1.57186182722846	1.63359490108977	0.962210292270051	0.335943980125808	0.516762591625381	7.12639347547886	5.91739872378661	25.7368910230116	0	8.48869294669435	4.36721633357133
CG1427	FBgn0037347	1678.19959712934	0.0152768069042667	0.30622811388919	0.0498870162841898	0.96021242392529	0.978871050069786	1716.66900609313	1866.1996225142	1477.29754472086	2344.29161041894	1294.52567437089	1370.21412465801
asl	FBgn0261004	2901.7327699267	0.942694604264284	0.22101366641459	4.26532268143058	1.99613494318932e-05	0.000420445745907987	3395.33058031704	4124.42691047927	3933.62642395709	1549.79969864584	2163.55561478872	2243.65739137227
Rga	FBgn0017550	5023.92863812452	0.331932389503619	0.154976338087428	2.14182625296233	0.0322074660226414	0.104146233436767	5857.89543684363	5073.42973080654	5868.01115324664	3996.78073983817	4696.36937275865	4651.08539525347
asRNA:ASTR	FBgn0263619	15.158615237147	-0.736353537894114	1.28809882288579	-0.571659196337454	0.567552882948292	0.725025769764413	0.791821497275429	11.8347974475732	21.6189884593297	14.8629439277282	25.466078840083	16.3770612508925
asRNA:CR46135	FBgn0267810	11.6640073286903	-0.688512000714628	0.987464004643461	-0.697252758051901	0.485644627231559	0.656940266925117	13.4609654536823	8.13642324520659	5.14737820460231	12.160590486323	20.1606457483991	10.9180408339283
Spec2	FBgn0044823	494.362177293012	0.351021041019494	0.193492769711362	1.81413001396962	0.0696577117133376	0.1790815750439	535.27133215819	549.578406471681	577.53583455638	463.453615200978	389.418788929603	450.91508644124
CG2911	FBgn0037350	274.815952411315	-0.740180346693098	0.259958892474753	-2.84729766174467	0.00440921135243917	0.0250549981259156	181.327122876073	221.902452141998	214.130933311456	376.978305076014	357.586190379499	296.97071068285
RpL13A	FBgn0037351	88118.7574052991	-0.763331177415511	0.193745554053955	-3.93986422626728	8.15277371650159e-05	0.00123331654665176	65741.7716327898	68379.9803023971	61884.8692026518	135339.265052451	101711.518887292	95655.1393542129
snoRNA:Me28S-U2134b	FBgn0260002	2.20589678166768	-3.76956717855212	2.73210016466401	-1.37973242244422	0.167669046254339	NA	0.791821497275429	0	0	8.10706032421536	1.06108661833679	3.2754122501785
CG31551	FBgn0051551	16.889709008782	-21.8709955558658	3.90983542872767	-5.59384044534658	NA	NA	0	0	0	101.338254052692	0	0
CG31549	FBgn0051549	4286.71865008565	-0.403595041680487	0.24236177385949	-1.66525865549438	0.095861163244075	0.222449457105097	4404.90298934321	3381.05369580357	3286.08624581812	6033.00405793693	4569.03897855823	4046.22593305384
CG12171	FBgn0037354	2507.99980711461	-0.130961360615755	0.255218790349861	-0.513133693785749	0.607857803821774	0.75383385499455	2307.3678430606	2720.52406326089	2153.66304080561	3407.66768961186	2230.40407174394	2228.37213420477
CG31546	FBgn0051546	10.2617874759577	-1.07614926167136	1.37257641174495	-0.784035957825662	0.433019011567497	0.609154281548592	6.33457197820344	10.3554477666266	3.08842692276139	2.70235344140512	7.42760632835755	31.6623184183922
CG31548	FBgn0051548	2202.12835436646	-0.352733798495293	0.218752245641179	-1.61248081116335	0.106857352261415	0.240255026097319	1772.88833239969	2232.3386685485	1796.43499340621	2965.83290194212	2244.19819778232	2201.07703211995
CG12170	FBgn0037356	1035.38514455177	0.0563299518378996	0.375176753176817	0.150142436494064	0.880652239954624	0.935283272209874	953.353082719617	1221.20316162146	991.385042206406	1557.90675897005	742.760632835755	745.702188957305
